vicid,SumTreeFruit
245128,0
245129,0
245130,0
245131,0
245132,0
245133,0
245134,0
245135,0
245136,0
245143,0
245144,0
245145,0
245146,0
245152,0
245153,0
245154,0
245155,0
245156,0
245157,0
246013,0
246054,0
246055,0
246056,0
246057,0
246058,0
246059,0
246060,0
246061,0
246062,0
246063,0
246071,0
246072,0
246073,0
246079,0
246080,0
246081,0
246082,0
246083,0
246084,0
246085,0
246086,0
246937,0
246938,0
246939,0
246940,0
246981,0
246982,0
246983,0
246984,0
246985,0
246986,0
246987,0
246988,0
246989,0
246990,0
246991,0
246992,0
246993,0
246999,0
247000,0
247001,0
247006,0
247007,0
247008,0
247009,0
247010,0
247011,0
247012,0
247013,0
247014,0
247865,0
247866,0
247867,0
247868,0
247902,0
247903,0
247906,0
247911,0
247912,0
247913,0
247914,0
247915,0
247916,0
247917,0
247918,0
247919,0
247920,0
247921,0
247922,0
247927,0
247928,0
247929,0
247932,0
247933,0
247934,0
247935,0
247936,0
247937,0
247938,0
247939,0
247940,0
247941,0
247942,0
247943,0
247944,0
247950,0
248792,0
248793,0
248794,0
248795,0
248830,0
248831,0
248832,0
248833,0
248834,0
248835,0
248836,0
248839,0
248840,0
248841,0
248842,0
248843,0
248844,0
248845,0
248846,0
248847,0
248848,0
248849,0
248850,0
248851,0
248853,0
248855,0
248856,0
248857,0
248858,0
248859,0
248860,0
248861,0
248862,0
248863,0
248864,0
248865,0
248866,0
248867,0
248868,0
248869,0
248870,0
248871,0
248872,0
248876,0
248878,0
248879,0
249719,0
249720,0
249721,0
249722,0
249723,0
249757,0
249758,0
249759,0
249760,0
249761,0
249762,0
249763,0
249764,0
249765,0
249766,0
249767,0
249768,0
249769,0
249770,0
249771,0
249772,0
249773,0
249774,0
249775,0
249776,0
249777,0
249778,0
249779,0
249780,0
249781,0
249782,0
249783,0
249784,0
249785,0
249786,0
249787,0
249788,0
249789,0
249790,0
249791,0
249792,0
249793,0
249794,0
249795,0
249796,0
249797,0
249798,0
249799,0
249800,0
249801,0
249803,0
249804,0
249805,0
249806,0
249807,0
249809,0
249813,0
250583,0
250643,0
250644,0
250647,0
250648,0
250649,0
250650,0
250651,0
250685,0
250686,0
250687,0
250688,0
250689,0
250690,0
250691,0
250692,0
250693,0
250694,0
250695,0
250696,0
250697,0
250698,0
250699,0
250700,0
250701,0
250702,0
250703,0
250704,0
250705,0
250706,0
250707,0
250708,0
250709,0
250710,0
250711,0
250712,0
250713,0
250714,0
250715,0
250716,0
250717,0
250718,0
250719,0
250720,0
250721,0
250722,0
250723,0
250724,0
250725,0
250726,0
250727,0
250728,0
250729,0
250730,0
250731,0
250732,0
250733,0
250734,0
250735,0
250736,0
250737,0
250739,0
250740,0
250741,0
250743,0
250744,0
251503,0
251509,0
251510,0
251511,0
251512,0
251516,0
251517,0
251518,0
251519,0
251520,0
251521,0
251568,0
251569,0
251570,0
251571,0
251572,0
251573,0
251574,0
251575,0
251576,0
251577,0
251578,0
251579,0
251582,0
251612,0
251613,0
251614,0
251615,0
251616,0
251617,0
251618,0
251619,0
251620,0
251621,0
251622,0
251623,0
251624,0
251625,0
251626,0
251627,0
251628,0
251629,0
251630,0
251631,0
251632,0
251633,0
251634,0
251635,0
251636,0
251637,0
251638,0
251639,0
251640,0
251641,0
251642,0
251643,0
251644,0
251645,0
251646,0
251647,0
251648,0
251649,0
251650,0
251651,0
251652,0
251653,0
251654,0
251655,0
251656,0
251657,0
251658,0
251659,0
251660,0
251661,0
251662,0
251663,0
251664,0
251665,0
251668,0
251669,0
251670,0
251671,0
251672,0
251674,0
251675,0
251676,0
252429,0
252430,0
252431,0
252432,0
252436,0
252437,0
252438,0
252439,0
252440,0
252441,0
252442,0
252443,0
252444,0
252446,0
252447,0
252448,0
252449,0
252450,0
252494,0
252495,0
252496,0
252497,0
252498,0
252499,0
252500,0
252501,0
252502,0
252503,0
252504,0
252505,0
252506,0
252507,0
252508,0
252509,0
252510,0
252511,0
252538,0
252539,0
252540,0
252541,0
252542,0
252543,0
252544,0
252545,0
252546,0
252547,0
252548,0
252549,0
252550,0
252551,0
252552,0
252553,0
252554,0
252555,0
252556,0
252557,0
252558,0
252559,0
252560,0
252561,0
252562,0
252563,0
252564,0
252565,0
252566,0
252567,0
252568,0
252569,0
252570,0
252571,0
252572,0
252573,0
252574,0
252575,0
252576,0
252577,0
252578,0
252579,0
252580,0
252581,0
252582,0
252583,0
252584,0
252585,0
252586,0
252587,0
252588,0
252589,0
252590,0
252591,0
252592,0
252593,0
252594,0
252596,0
252597,0
252598,0
252599,0
252600,0
252601,0
252602,0
252603,0
252604,0
252605,0
253357,0
253358,0
253359,0
253360,0
253364,0
253365,0
253366,0
253367,0
253368,0
253369,0
253370,0
253371,0
253372,0
253373,0
253374,0
253375,0
253376,0
253377,0
253379,0
253380,0
253381,0
253382,0
253383,0
253384,0
253421,0
253422,0
253423,0
253424,0
253425,0
253426,0
253427,0
253428,0
253429,0
253430,0
253431,0
253432,0
253433,0
253434,0
253435,0
253436,0
253437,0
253438,0
253439,0
253440,0
253452,0
253454,0
253464,0
253465,0
253466,0
253467,0
253468,0
253469,0
253470,0
253471,0
253472,0
253473,0
253474,0
253475,0
253476,0
253477,0
253478,0
253479,0
253480,0
253481,0
253482,0
253483,0
253484,0
253485,0
253486,0
253487,0
253488,0
253489,0
253490,0
253491,0
253492,0
253493,0
253494,0
253495,0
253496,0
253497,0
253498,0
253499,0
253500,0
253501,0
253502,0
253503,0
253504,0
253505,0
253506,0
253507,0
253508,0
253509,0
253510,0
253511,0
253512,0
253513,0
253514,0
253515,0
253516,0
253517,0
253518,0
253519,0
253520,0
253521,0
253522,0
253524,0
253525,0
253526,0
253527,0
253528,0
253529,0
253530,0
253531,0
253532,0
253533,0
254283,0
254284,0
254285,0
254286,0
254287,0
254288,0
254289,0
254290,0
254291,0
254292,0
254293,0
254294,0
254295,0
254296,0
254297,0
254298,0
254299,0
254300,0
254301,0
254302,0
254303,0
254304,0
254305,0
254307,0
254308,0
254309,0
254310,0
254311,0
254312,0
254313,0
254349,0
254350,0
254351,0
254352,0
254353,0
254354,0
254355,0
254356,0
254357,0
254358,0
254359,0
254360,0
254361,0
254362,0
254363,0
254364,0
254365,0
254366,0
254367,0
254368,0
254373,0
254374,0
254379,0
254380,0
254381,0
254382,0
254383,0
254384,0
254391,0
254392,0
254393,0
254394,0
254395,0
254396,0
254397,0
254398,0
254399,0
254400,0
254401,0
254402,0
254403,0
254404,0
254405,0
254406,0
254407,0
254408,0
254409,0
254410,0
254411,0
254412,0
254413,0
254414,0
254415,0
254416,0
254417,0
254418,0
254419,0
254420,0
254421,0
254422,0
254423,0
254424,0
254425,0
254426,0
254427,0
254428,0
254429,0
254430,0
254431,0
254432,0
254433,0
254434,0
254435,0
254436,0
254437,0
254438,0
254439,0
254440,0
254441,0
254442,0
254443,0
254444,0
254445,0
254446,0
254447,0
254448,0
254449,0
254450,0
254451,0
254452,0
254453,0
254454,0
254455,0
254456,0
254457,0
254458,0
254459,0
254460,0
254461,0
255211,0
255212,0
255213,0
255214,0
255215,0
255216,0
255217,0
255218,0
255219,0
255220,0
255221,0
255223,0
255224,0
255225,0
255226,0
255227,0
255229,0
255230,0
255231,0
255232,0
255233,0
255234,0
255235,0
255236,0
255237,0
255238,0
255239,0
255240,0
255241,0
255242,0
255278,0
255279,0
255280,0
255281,0
255282,0
255283,0
255284,0
255285,0
255286,0
255287,0
255288,0
255289,0
255290,0
255291,0
255292,0
255293,0
255294,0
255295,0
255296,0
255297,0
255301,0
255302,0
255303,0
255304,0
255305,0
255307,0
255308,0
255309,0
255310,0
255311,0
255312,0
255319,0
255320,0
255321,0
255322,0
255323,0
255324,0
255325,0
255326,0
255327,0
255328,0
255329,0
255330,0
255331,0
255332,0
255333,0
255334,0
255335,0
255336,0
255337,0
255338,0
255339,0
255340,0
255341,0
255342,0
255343,0
255344,0
255345,0
255346,0
255347,0
255348,0
255349,0
255350,0
255351,0
255352,0
255353,0
255354,0
255355,0
255356,0
255357,0
255358,0
255359,0
255360,0
255361,0
255362,0
255363,0
255364,0
255365,0
255366,0
255367,0
255368,0
255369,0
255370,0
255371,0
255372,0
255373,0
255374,0
255375,0
255376,0
255377,0
255378,0
255379,0
255380,0
255381,0
255382,0
255383,0
255384,0
255385,0
255386,0
255387,0
255388,0
255389,0
255390,0
255391,0
255392,0
256139,0
256140,0
256141,0
256142,0
256143,0
256144,0
256145,0
256146,0
256147,0
256148,0
256149,0
256150,0
256151,0
256152,0
256153,0
256154,0
256155,0
256156,0
256157,0
256159,0
256160,0
256161,0
256165,0
256166,0
256167,0
256168,0
256169,0
256170,0
256171,0
256172,0
256203,0
256204,0
256205,0
256206,0
256207,0
256208,0
256209,0
256210,0
256211,0
256212,0
256213,0
256214,0
256215,0
256216,0
256217,0
256218,0
256219,0
256220,0
256221,0
256222,0
256223,0
256224,0
256225,0
256226,0
256227,0
256228,0
256229,0
256230,0
256231,0
256232,0
256233,0
256234,0
256235,0
256236,0
256237,0
256238,0
256239,0
256246,0
256247,0
256248,0
256249,0
256250,0
256251,0
256252,0
256253,0
256254,0
256255,0
256256,0
256257,0
256258,0
256259,0
256260,0
256261,0
256262,0
256263,0
256264,0
256265,0
256266,0
256267,0
256268,0
256269,0
256270,0
256271,0
256272,0
256273,0
256274,0
256275,0
256276,0
256277,0
256278,0
256279,0
256280,0
256281,0
256282,0
256283,0
256284,0
256285,0
256286,0
256287,0
256288,0
256289,0
256290,0
256291,0
256292,0
256293,0
256294,0
256295,0
256296,0
256297,0
256298,0
256299,0
256300,0
256301,0
256302,0
256303,0
256304,0
256305,0
256306,0
256307,0
256308,0
256309,0
256310,0
256311,0
256312,0
256313,0
256314,0
256315,0
256316,0
256317,0
256318,0
256319,0
256320,0
257067,0
257068,0
257069,0
257070,0
257071,0
257072,0
257073,0
257074,0
257075,0
257076,0
257077,0
257078,0
257079,0
257080,0
257082,0
257083,0
257084,0
257085,0
257086,0
257087,0
257088,0
257091,0
257092,0
257093,0
257095,0
257096,0
257097,0
257098,0
257099,0
257100,0
257126,0
257127,0
257128,0
257130,0
257131,0
257132,0
257133,0
257134,0
257135,0
257136,0
257137,0
257138,0
257139,0
257140,0
257141,0
257142,0
257143,0
257144,0
257145,0
257146,0
257147,0
257148,0
257149,0
257150,0
257151,0
257152,0
257153,0
257154,0
257155,0
257156,0
257157,0
257158,0
257159,0
257160,0
257161,0
257162,0
257163,0
257164,0
257165,0
257166,0
257167,0
257168,0
257169,0
257171,0
257172,0
257174,0
257175,0
257176,0
257177,0
257178,0
257179,0
257180,0
257181,0
257182,0
257183,0
257184,0
257185,0
257186,0
257187,0
257188,0
257189,0
257190,0
257191,0
257192,0
257193,0
257194,0
257195,0
257196,0
257197,0
257198,0
257199,0
257200,0
257201,0
257202,0
257203,0
257204,0
257205,0
257206,0
257207,0
257208,0
257209,0
257210,0
257211,0
257212,0
257213,0
257214,0
257215,0
257216,0
257217,0
257218,0
257219,0
257220,0
257221,0
257222,0
257223,0
257224,0
257225,0
257226,0
257227,0
257228,0
257229,0
257230,0
257231,0
257232,0
257233,0
257234,0
257235,0
257236,0
257237,0
257238,0
257239,0
257240,0
257241,0
257242,0
257243,0
257244,0
257245,0
257246,0
257247,0
257248,0
257252,0
257995,0
257996,0
257997,0
257998,0
257999,0
258001,0
258002,0
258003,0
258004,0
258005,0
258006,0
258007,0
258010,0
258011,0
258012,0
258013,0
258014,0
258015,0
258016,0
258018,0
258019,0
258020,0
258022,0
258024,0
258025,0
258026,0
258027,0
258028,0
258054,0
258055,0
258056,0
258057,0
258058,0
258059,0
258060,0
258061,0
258062,0
258063,0
258064,0
258065,0
258066,0
258067,0
258068,0
258069,0
258070,0
258071,0
258072,0
258073,0
258074,0
258075,0
258076,0
258077,0
258078,0
258079,0
258080,0
258081,0
258082,0
258083,0
258084,0
258085,0
258086,0
258087,0
258088,0
258089,0
258090,0
258091,0
258092,0
258093,0
258094,0
258095,0
258096,0
258097,0
258098,0
258099,0
258100,0
258101,0
258102,0
258103,0
258104,0
258105,0
258106,0
258107,0
258108,0
258109,0
258110,0
258111,0
258112,0
258113,0
258114,0
258115,0
258116,0
258117,0
258118,0
258119,0
258120,0
258121,0
258122,0
258123,0
258124,0
258125,0
258126,0
258127,0
258128,0
258129,0
258130,0
258131,0
258132,0
258133,0
258134,0
258135,0
258136,0
258137,0
258138,0
258139,0
258140,0
258141,0
258142,0
258143,0
258144,0
258145,0
258146,0
258147,0
258148,0
258149,0
258150,0
258151,0
258152,0
258153,0
258154,0
258155,0
258156,0
258157,0
258158,0
258159,0
258160,0
258161,0
258162,0
258163,0
258164,0
258165,0
258166,0
258167,0
258168,0
258169,0
258170,0
258171,0
258172,0
258173,0
258174,0
258175,0
258176,0
258179,0
258184,0
258923,0
258924,0
258925,0
258926,0
258927,0
258929,0
258930,0
258931,0
258932,0
258933,0
258934,0
258935,0
258936,0
258938,0
258939,0
258940,0
258941,0
258942,0
258944,0
258945,0
258949,0
258950,0
258951,0
258952,0
258953,0
258954,0
258955,0
258956,0
258980,0
258981,0
258982,0
258983,0
258984,0
258985,0
258986,0
258987,0
258988,0
258989,0
258990,0
258991,0
258992,0
258993,0
258994,0
258995,0
258996,0
258997,0
258998,0
258999,0
259000,0
259001,0
259002,0
259003,0
259004,0
259005,0
259006,0
259007,0
259008,0
259009,0
259010,0
259011,0
259012,0
259013,0
259014,0
259015,0
259016,0
259017,0
259018,0
259019,0
259020,0
259021,0
259022,0
259023,0
259024,0
259025,0
259026,0
259027,0
259028,0
259029,0
259030,0
259031,0
259032,0
259033,0
259034,0
259035,0
259036,0
259037,0
259038,0
259039,0
259040,0
259041,0
259042,0
259043,0
259044,0
259045,0
259046,0
259047,0
259048,0
259049,0
259050,0
259051,0
259052,0
259053,0
259054,0
259055,0
259056,0
259057,0
259058,0
259059,0
259060,0
259061,0
259062,0
259063,0
259064,0
259065,0
259066,0
259067,0
259068,0
259069,0
259070,0
259071,0
259072,0
259073,0
259074,0
259075,0
259076,0
259077,0
259078,0
259079,0
259080,0
259081,0
259082,0
259083,0
259084,0
259085,0
259086,0
259087,0
259088,0
259089,0
259090,0
259091,0
259092,0
259093,0
259094,0
259095,0
259096,0
259097,0
259098,0
259099,0
259100,0
259101,0
259102,0
259103,0
259104,0
259106,0
259107,0
259108,0
259110,0
259111,0
259112,0
259115,0
259116,0
259117,0
259133,0
259851,0
259852,0
259853,0
259854,0
259855,0
259856,0
259857,0
259858,0
259859,0
259860,0
259861,0
259862,0
259863,0
259864,0
259865,0
259866,0
259867,0
259868,0
259869,0
259870,0
259871,0
259872,0
259873,0
259874,0
259875,0
259876,0
259877,0
259878,0
259879,0
259880,0
259881,0
259882,0
259883,0
259884,0
259885,0
259908,0
259909,0
259910,0
259911,0
259912,0
259913,0
259914,0
259915,0
259916,0
259917,0
259918,0
259919,0
259920,0
259921,0
259922,0
259923,0
259924,0
259925,0
259926,0
259927,0
259928,0
259929,0
259930,0
259931,0
259932,0
259933,0
259934,0
259935,0
259936,0
259937,0
259938,0
259939,0
259940,0
259941,0
259942,0
259943,0
259944,0
259945,0
259946,0
259947,0
259948,0
259949,0
259950,0
259951,0
259952,0
259953,0
259954,0
259955,0
259956,0
259957,0
259958,0
259959,0
259960,0
259961,0
259962,0
259963,0
259964,0
259965,0
259966,0
259967,0
259968,0
259969,0
259970,0
259971,0
259972,0
259973,0
259974,0
259975,0
259976,0
259977,0
259978,0
259979,0
259980,0
259981,0
259982,0
259983,0
259984,0
259985,0
259986,0
259987,0
259988,0
259989,0
259990,0
259991,0
259992,0
259993,0
259994,0
259995,0
259996,0
259997,0
259998,0
259999,0
260000,0
260001,0
260002,0
260003,0
260004,0
260005,0
260006,0
260007,0
260008,0
260009,0
260010,0
260011,0
260012,0
260013,0
260014,0
260015,0
260016,0
260017,0
260018,0
260019,0
260020,0
260021,0
260022,0
260023,0
260024,0
260025,0
260026,0
260027,0
260028,0
260029,0
260030,0
260031,0
260032,0
260033,0
260034,0
260035,0
260036,0
260038,0
260039,0
260040,0
260041,0
260042,0
260043,0
260044,0
260045,0
260046,0
260048,0
260049,0
260061,0
260062,0
260063,0
260064,0
260066,0
260067,0
260779,0
260780,0
260781,0
260782,0
260783,0
260784,0
260785,0
260786,0
260787,0
260788,0
260789,0
260790,0
260791,0
260792,0
260793,0
260794,0
260795,0
260796,0
260797,0
260798,0
260799,0
260800,0
260801,0
260802,0
260803,0
260804,0
260805,0
260806,0
260807,0
260808,0
260809,0
260810,0
260811,0
260812,0
260813,0
260836,0
260837,0
260838,0
260839,0
260840,0
260841,0
260842,0
260843,0
260844,0
260845,0
260846,0
260847,0
260848,0
260849,0
260850,0
260851,0
260852,0
260853,0
260854,0
260855,0
260856,0
260857,0
260858,0
260859,0
260860,0
260861,0
260862,0
260863,0
260864,0
260865,0
260866,0
260867,0
260868,0
260869,0
260870,0
260871,0
260872,0
260873,0
260874,0
260875,0
260876,0
260877,0
260878,0
260879,0
260880,0
260881,0
260882,0
260883,0
260884,0
260885,0
260886,0
260887,0
260888,0
260889,0
260890,0
260891,0
260892,0
260893,0
260894,0
260895,0
260896,0
260897,0
260898,0
260899,0
260900,0
260901,0
260902,0
260903,0
260904,0
260905,0
260906,0
260907,0
260908,0
260909,0
260910,0
260911,0
260912,0
260913,0
260914,0
260915,0
260916,0
260917,0
260918,0
260919,0
260920,0
260921,0
260922,0
260923,0
260924,0
260925,0
260926,0
260927,0
260928,0
260929,0
260930,0
260931,0
260932,0
260933,0
260934,0
260935,0
260936,0
260937,0
260938,0
260939,0
260940,0
260941,0
260942,0
260943,0
260944,0
260945,0
260946,0
260947,0
260948,0
260949,0
260950,0
260951,0
260952,0
260953,0
260954,0
260955,0
260956,0
260957,0
260958,0
260959,0
260960,0
260961,0
260962,0
260963,0
260964,0
260966,0
260967,0
260968,0
260969,0
260970,0
260971,0
260972,0
260973,0
260974,0
260975,0
260976,0
260977,0
260978,0
260987,0
260988,0
260989,0
260990,0
260991,0
260992,0
260993,0
260994,0
260995,0
260996,0
260997,0
260998,0
261707,0
261708,0
261709,0
261710,0
261711,0
261712,0
261713,0
261714,0
261715,0
261716,0
261717,0
261718,0
261719,0
261720,0
261721,0
261722,0
261723,0
261724,0
261725,0
261726,0
261727,0
261728,0
261729,0
261730,0
261731,0
261732,0
261733,0
261734,0
261735,0
261736,0
261737,0
261738,0
261739,0
261740,0
261741,0
261760,0
261761,0
261762,0
261763,0
261764,0
261765,0
261766,0
261767,0
261768,0
261769,0
261770,0
261771,0
261772,0
261773,0
261774,0
261775,0
261776,0
261777,0
261778,0
261779,0
261780,0
261781,0
261782,0
261783,0
261784,0
261785,0
261786,0
261787,0
261788,0
261789,0
261790,0
261791,0
261792,0
261793,0
261794,0
261795,0
261796,0
261797,0
261798,0
261799,0
261800,0
261801,0
261802,0
261803,0
261804,0
261805,0
261806,0
261807,0
261808,0
261809,0
261810,0
261811,0
261812,0
261813,0
261814,0
261815,0
261816,0
261817,0
261818,0
261819,0
261820,0
261821,0
261822,0
261823,0
261824,0
261825,0
261826,0
261827,0
261828,0
261829,0
261830,0
261831,0
261832,0
261833,0
261834,0
261835,0
261836,0
261837,0
261838,0
261839,0
261840,0
261841,0
261842,0
261843,0
261844,0
261845,0
261846,0
261847,0
261848,0
261849,0
261850,0
261851,0
261852,0
261853,0
261854,0
261855,0
261856,0
261857,0
261858,0
261859,0
261860,0
261861,0
261862,0
261863,0
261864,0
261865,0
261866,0
261867,0
261868,0
261869,0
261870,0
261871,0
261872,0
261873,0
261874,0
261875,0
261876,0
261877,0
261878,0
261879,0
261880,0
261881,0
261882,0
261883,0
261884,0
261885,0
261886,0
261887,0
261888,0
261889,0
261890,0
261891,0
261892,0
261893,0
261894,0
261895,0
261896,0
261897,0
261898,0
261899,0
261900,0
261901,0
261902,0
261903,0
261904,0
261905,0
261906,0
261907,0
261908,0
261909,0
261914,0
261915,0
261916,0
261917,0
261918,0
261919,0
261920,0
261921,0
261922,0
261923,0
261924,0
261925,0
261926,0
262634,0
262635,0
262636,0
262637,0
262638,0
262639,0
262640,0
262641,0
262642,0
262643,0
262644,0
262645,0
262646,0
262647,0
262648,0
262649,0
262650,0
262651,0
262652,0
262653,0
262654,0
262655,0
262656,0
262657,0
262658,0
262659,0
262660,0
262661,0
262662,0
262663,0
262664,0
262665,0
262666,0
262667,0
262668,0
262669,0
262686,0
262687,0
262688,0
262689,0
262690,0
262691,0
262692,0
262693,0
262694,0
262695,0
262696,0
262697,0
262698,0
262699,0
262700,0
262701,0
262702,0
262703,0
262704,0
262705,0
262706,0
262707,0
262708,0
262709,0
262710,0
262711,0
262712,0
262713,0
262714,0
262715,0
262716,0
262717,0
262718,0
262719,0
262720,0
262721,0
262722,0
262723,0
262724,0
262725,0
262726,0
262727,0
262728,0
262729,0
262730,0
262731,0
262732,0
262733,0
262734,0
262735,0
262736,0
262737,0
262738,0
262739,0
262740,0
262741,0
262742,0
262743,0
262744,0
262745,0
262746,0
262747,0
262748,0
262749,0
262750,0
262751,0
262752,0
262753,0
262754,0
262755,0
262756,0
262757,0
262758,0
262759,0
262760,0
262761,0
262762,0
262763,0
262764,0
262765,0
262766,0
262767,0
262768,0
262769,0
262770,0
262771,0
262772,0
262773,0
262774,0
262775,0
262776,0
262777,0
262778,0
262779,0
262780,0
262781,0
262782,0
262783,0
262784,0
262785,0
262786,0
262787,0
262788,0
262789,0
262790,0
262791,0
262792,0
262793,0
262794,0
262795,0
262796,0
262797,0
262798,0
262799,0
262800,0
262801,0
262802,0
262803,0
262804,0
262805,0
262806,0
262807,0
262808,0
262809,0
262810,0
262811,0
262812,0
262813,0
262814,0
262815,0
262816,0
262817,0
262818,0
262819,0
262820,0
262821,0
262822,0
262823,0
262824,0
262825,0
262826,0
262827,0
262828,0
262829,0
262830,0
262831,0
262832,0
262833,0
262834,0
262835,0
262836,0
262837,0
262841,0
262842,0
262843,0
262844,0
262845,0
262846,0
262847,0
262848,0
262849,0
262850,0
262851,0
262852,0
262853,0
262854,0
263561,0
263562,0
263563,0
263564,0
263565,0
263566,0
263567,0
263568,0
263569,0
263570,0
263571,0
263572,0
263573,0
263574,0
263575,0
263576,0
263577,0
263578,0
263579,0
263580,0
263581,0
263582,0
263583,0
263584,0
263585,0
263586,0
263587,0
263588,0
263590,0
263591,0
263592,0
263593,0
263594,0
263595,0
263596,0
263597,0
263613,0
263614,0
263615,0
263616,0
263617,0
263618,0
263619,0
263620,0
263621,0
263622,0
263623,0
263624,0
263625,0
263626,0
263627,0
263628,0
263629,0
263630,0
263631,0
263632,0
263633,0
263634,0
263635,0
263636,0
263637,0
263638,0
263639,0
263640,0
263641,0
263642,0
263643,0
263644,0
263645,0
263646,0
263647,0
263648,0
263649,0
263650,0
263651,0
263652,0
263653,0
263654,0
263655,0
263656,0
263657,0
263658,0
263659,0
263660,0
263661,0
263662,0
263663,0
263664,0
263665,0
263666,0
263667,0
263668,0
263669,0
263670,0
263671,0
263672,0
263673,0
263674,0
263675,0
263676,0
263677,0
263678,0
263679,0
263680,0
263681,0
263682,0
263683,0
263684,0
263685,0
263686,0
263687,0
263688,0
263689,0
263690,0
263691,0
263692,0
263693,0
263694,0
263695,0
263696,0
263697,0
263698,0
263699,0
263700,0
263701,0
263702,0
263703,0
263704,0
263705,0
263706,0
263707,0
263708,0
263709,0
263710,0
263711,0
263712,0
263713,0
263714,0
263715,0
263716,0
263717,0
263718,0
263719,0
263720,0
263721,0
263722,0
263723,0
263724,0
263725,0
263726,0
263727,0
263728,0
263729,0
263730,0
263731,0
263732,0
263733,0
263734,0
263735,0
263736,0
263737,0
263738,0
263739,0
263740,0
263741,0
263742,0
263743,0
263744,0
263745,0
263746,0
263747,0
263748,0
263749,0
263750,0
263751,0
263752,0
263753,0
263754,0
263755,0
263756,0
263757,0
263758,0
263759,0
263760,0
263761,0
263762,0
263763,0
263764,0
263765,0
263769,0
263770,0
263771,0
263772,0
263773,0
263774,0
263775,0
263776,0
263777,0
263778,0
263779,0
263780,0
263781,0
263782,0
264489,0
264490,0
264491,0
264492,0
264493,0
264494,0
264495,0
264496,0
264497,0
264498,0
264499,0
264500,0
264501,0
264502,0
264503,0
264504,0
264505,0
264506,0
264507,0
264508,0
264509,0
264510,0
264511,0
264512,0
264513,0
264514,0
264515,0
264516,0
264517,0
264518,0
264519,0
264520,0
264521,0
264522,0
264523,0
264524,0
264525,0
264540,0
264541,0
264542,0
264543,0
264544,0
264545,0
264546,0
264547,0
264548,0
264549,0
264550,0
264551,0
264552,0
264553,0
264554,0
264555,0
264556,0
264557,0
264558,0
264559,0
264560,0
264561,0
264562,0
264563,0
264564,0
264565,0
264566,0
264567,0
264568,0
264569,0
264570,0
264571,0
264572,0
264573,0
264574,0
264575,0
264576,0
264577,0
264578,0
264579,0
264580,0
264581,0
264582,0
264583,0
264584,0
264585,0
264586,0
264587,0
264588,0
264589,0
264590,0
264591,0
264592,0
264593,0
264594,0
264595,0
264596,0
264597,0
264598,0
264599,0
264600,0
264601,0
264602,0
264603,0
264604,0
264605,0
264606,0
264607,0
264608,0
264609,0
264610,0
264611,0
264612,0
264613,0
264614,0
264615,0
264616,0
264617,0
264618,0
264619,0
264620,0
264621,0
264623,0
264624,0
264625,0
264626,0
264627,0
264628,0
264629,0
264630,0
264631,0
264632,0
264633,0
264634,0
264635,0
264636,0
264637,0
264638,0
264639,0
264640,0
264641,0
264642,0
264643,0
264644,0
264645,0
264646,0
264647,0
264648,0
264649,0
264650,0
264651,0
264652,0
264653,0
264654,0
264655,0
264656,0
264657,0
264658,0
264659,0
264660,0
264661,0
264662,0
264663,0
264664,0
264665,0
264666,0
264667,0
264668,0
264669,0
264670,0
264671,0
264672,0
264673,0
264674,0
264675,0
264676,0
264677,0
264678,0
264679,0
264680,0
264681,0
264682,0
264683,0
264684,0
264685,0
264686,0
264687,0
264688,0
264689,0
264690,0
264691,0
264692,0
264693,0
264694,0
264695,0
264696,0
264697,0
264698,0
264699,0
264700,0
264701,0
264702,0
264703,0
264704,0
264705,0
264706,0
264707,0
264708,0
264709,0
264710,0
264711,0
265417,0
265418,0
265419,0
265420,0
265421,0
265422,0
265423,0
265424,0
265425,0
265426,0
265427,0
265428,0
265429,0
265430,0
265431,0
265432,0
265433,0
265434,0
265435,0
265436,0
265437,0
265438,0
265439,0
265440,0
265441,0
265442,0
265443,0
265444,0
265445,0
265446,0
265447,0
265448,0
265449,0
265450,0
265451,0
265452,0
265453,0
265454,0
265467,0
265468,0
265469,0
265470,0
265471,0
265472,0
265473,0
265474,0
265475,0
265476,0
265477,0
265478,0
265479,0
265480,0
265481,0
265482,0
265483,0
265484,0
265485,0
265486,0
265487,0
265488,0
265489,0
265490,0
265491,0
265492,0
265493,0
265494,0
265495,0
265496,0
265497,0
265498,0
265499,0
265500,0
265501,0
265502,0
265503,0
265504,0
265505,0
265506,0
265507,0
265508,0
265509,0
265510,0
265511,0
265512,0
265513,0
265514,0
265515,0
265516,0
265517,0
265518,0
265519,0
265520,0
265521,0
265522,0
265523,0
265524,0
265525,0
265526,0
265527,0
265528,0
265529,0
265530,0
265531,0
265532,0
265533,0
265534,0
265535,0
265536,0
265537,0
265538,0
265539,0
265540,0
265541,0
265542,0
265543,0
265544,0
265545,0
265546,0
265547,0
265548,0
265549,0
265551,0
265552,0
265553,0
265554,0
265555,0
265556,0
265557,0
265558,0
265559,0
265560,0
265561,0
265562,0
265563,0
265564,0
265565,0
265566,0
265567,0
265568,0
265569,0
265570,0
265571,0
265572,0
265573,0
265574,0
265575,0
265576,0
265577,0
265578,0
265579,0
265580,0
265581,0
265582,0
265583,0
265584,0
265585,0
265586,0
265587,0
265588,0
265589,0
265590,0
265591,0
265592,0
265593,0
